series_cn,quality_grade_cn,quality_grade_en,fabric_code,fabric_name_cn,fabric_name_en,composition_cn,composition_en,width_cn,width_en,weight_cn,weight_en,color_codes,price_adjustment_cn,bulk_price_rmb_per_kg,net_price_rmb_per_kg,net_price_rmb_per_meter,cutting_price_rmb_per_meter,quantification_m_per_kg,quantification_en,tube_kg,empty_allowance_kg,tube_plus_allowance_kg_per_roll,tube_allowance_status,reference_roll_weight_kg,reference_roll_weight_en,remarks_cn,remarks_en,default_bulk_price_rmb_per_kg,default_net_price_rmb_per_kg,default_net_price_rmb_per_meter
空气羊毛绒系列,合格品,Qualified Grade,6556D,空气羊毛绒,Air Wool Fleece,37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛,37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,83.7,87.3,42.8,54.4,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,81.5,85.0,41.6
空气羊毛绒系列,合格品,Qualified Grade,6556D,空气羊毛绒,Air Wool Fleece,37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛,37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#",+3元,84.8,88.4,43.4,54.4,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),81.5,85.0,41.6
空气羊毛绒系列,一等品,First Grade,6556D,空气羊毛绒,Air Wool Fleece,37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛,37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,91.8,94.1,42.8,54.4,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级,深色湿擦2级,,91.8,45.0
空气羊毛绒系列,一等品,First Grade,6556D,空气羊毛绒,Air Wool Fleece,37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛,37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool,175CM±5CM,175 cm ± 5 cm,280±5%,280 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#",+3元,91.8,95.2,43.4,54.4,2.04,2.04 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,深色湿擦2级/活性黑（2#）,深色湿擦2级/Reactive Black(2#),,91.8,45.0
空气羊毛绒系列,合格品,Qualified Grade,6557D,空气羊毛绒,Air Wool Fleece,"17,18:37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛/其他:38.1%粘纤 20.5%腈纶 17.5%棉 13.9%聚酯纤维 7.4%氨纶 2.6%绵羊毛","17,18:37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool / 其他:38.1% Viscose 20.5% Acrylic 17.5% Cotton 13.9% Polyester 7.4% Spandex 2.6% Sheep Wool",170CM±5CM,170 cm ± 5 cm,330±5%,330 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,83.7,87.3,49.0,59.8,1.78,1.78 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级,Multiple compositions/深色湿擦2级,81.5,85.0,47.7
空气羊毛绒系列,合格品,Qualified Grade,6557D,空气羊毛绒,Air Wool Fleece,"17,18:37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛/其他:38.1%粘纤 20.5%腈纶 17.5%棉 13.9%聚酯纤维 7.4%氨纶 2.6%绵羊毛","17,18:37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool / 其他:38.1% Viscose 20.5% Acrylic 17.5% Cotton 13.9% Polyester 7.4% Spandex 2.6% Sheep Wool",170CM±5CM,170 cm ± 5 cm,330±5%,330 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#,23#",+3元,84.8,88.4,49.7,59.8,1.78,1.78 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级/活性黑（2#）,Multiple compositions/深色湿擦2级/Reactive Black(2#),81.5,85.0,47.7
空气羊毛绒系列,一等品,First Grade,6557D,空气羊毛绒,Air Wool Fleece,"17,18:37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛/其他:38.1%粘纤 20.5%腈纶 17.5%棉 13.9%聚酯纤维 7.4%氨纶 2.6%绵羊毛","17,18:37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool / 其他:38.1% Viscose 20.5% Acrylic 17.5% Cotton 13.9% Polyester 7.4% Spandex 2.6% Sheep Wool",170CM±5CM,170 cm ± 5 cm,330±5%,330 gsm ± 5%,"7#,14#,19#,20#,21#,22#",+2元,91.8,94.1,49.0,59.8,1.78,1.78 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级,Multiple compositions/深色湿擦2级,,91.8,51.6
空气羊毛绒系列,一等品,First Grade,6557D,空气羊毛绒,Air Wool Fleece,"17,18:37.9%粘纤 20.5%腈纶 17.4%棉 13.6%聚酯纤维 8%氨纶 2.6%绵羊毛/其他:38.1%粘纤 20.5%腈纶 17.5%棉 13.9%聚酯纤维 7.4%氨纶 2.6%绵羊毛","17,18:37.9% Viscose 20.5% Acrylic 17.4% Cotton 13.6% Polyester 8% Spandex 2.6% Sheep Wool / 其他:38.1% Viscose 20.5% Acrylic 17.5% Cotton 13.9% Polyester 7.4% Spandex 2.6% Sheep Wool",170CM±5CM,170 cm ± 5 cm,330±5%,330 gsm ± 5%,"2#,6#,8#,10#,11#,12#,15#,23#",+3元,91.8,95.2,49.7,59.8,1.78,1.78 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/深色湿擦2级/活性黑（2#）,Multiple compositions/深色湿擦2级/Reactive Black(2#),,91.8,51.6
空气羊毛绒系列,合格品,Qualified Grade,6562D,空气绒,Air Fleece,49.4%聚酯纤维 21.1%粘纤 21.1%棉 8.4%氨纶,49.4% Polyester 21.1% Viscose 21.1% Cotton 8.4% Spandex,160CM±5CM,160 cm ± 5 cm,330±5%,330 gsm ± 5%,"16#,20#,22#,24#,48#",+2元,70.7,73.7,39.0,48.9,1.89,1.89 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,70.7,73.7,39.0
空气羊毛绒系列,合格品,Qualified Grade,6562D,空气绒,Air Fleece,49.4%聚酯纤维 21.1%粘纤 21.1%棉 8.4%氨纶,49.4% Polyester 21.1% Viscose 21.1% Cotton 8.4% Spandex,160CM±5CM,160 cm ± 5 cm,330±5%,330 gsm ± 5%,"2#,3#,19#,41#",+3元,70.7,73.7,39.0,48.9,1.89,1.89 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),70.7,73.7,39.0
空气羊毛绒系列,一等品,First Grade,6562D,空气绒,Air Fleece,49.4%聚酯纤维 21.1%粘纤 21.1%棉 8.4%氨纶,49.4% Polyester 21.1% Viscose 21.1% Cotton 8.4% Spandex,160CM±5CM,160 cm ± 5 cm,330±5%,330 gsm ± 5%,"16#,20#,22#,24#,48#",+2元,72.8,76.0,40.2,48.9,1.89,1.89 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
空气羊毛绒系列,一等品,First Grade,6562D,空气绒,Air Fleece,49.4%聚酯纤维 21.1%粘纤 21.1%棉 8.4%氨纶,49.4% Polyester 21.1% Viscose 21.1% Cotton 8.4% Spandex,160CM±5CM,160 cm ± 5 cm,330±5%,330 gsm ± 5%,"2#,3#,19#,41#",+3元,73.9,77.1,40.8,48.9,1.89,1.89 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
麻混纺系列,合格品,Qualified Grade,6390,兰精天丝麻,Lenzing Tencel Linen,44.3%棉 41.7%莱赛尔 14%亚麻,44.3% Cotton 41.7% Lyocell 14% Linen,165CM±5CM,165 cm ± 5 cm,230±5%,230 gsm ± 5%,"20#,24#",+2元,110.9,115.7,43.8,48.9,2.64,2.64 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,108.7,113.4,42.9
麻混纺系列,合格品,Qualified Grade,6390,兰精天丝麻,Lenzing Tencel Linen,44.3%棉 41.7%莱赛尔 14%亚麻,44.3% Cotton 41.7% Lyocell 14% Linen,165CM±5CM,165 cm ± 5 cm,230±5%,230 gsm ± 5%,2#,+3元,112.0,116.7,44.2,48.9,2.64,2.64 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),108.7,113.4,42.9
麻混纺系列,一等品,First Grade,6390,兰精天丝麻,Lenzing Tencel Linen,44.3%棉 41.7%莱赛尔 14%亚麻,44.3% Cotton 41.7% Lyocell 14% Linen,165CM±5CM,165 cm ± 5 cm,230±5%,230 gsm ± 5%,"20#,24#",+2元,117.3,122.5,43.8,48.9,2.64,2.64 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,120.2,45.2
麻混纺系列,一等品,First Grade,6390,兰精天丝麻,Lenzing Tencel Linen,44.3%棉 41.7%莱赛尔 14%亚麻,44.3% Cotton 41.7% Lyocell 14% Linen,165CM±5CM,165 cm ± 5 cm,230±5%,230 gsm ± 5%,2#,+3元,118.4,123.6,44.2,48.9,2.64,2.64 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,120.2,45.2
麻混纺系列,合格品,Qualified Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,1#,-2元,81.5,85.0,19.0,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,83.7,87.3,19.6
麻混纺系列,合格品,Qualified Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"24#,50#,51#,52#,54#",+2元,85.9,89.6,20.1,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,83.7,87.3,19.6
麻混纺系列,合格品,Qualified Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"2#,3#,23#,40#,41#,46#,47#",+3元,87.0,90.7,20.3,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）/黑色的湿摩擦牢度2级,Reactive Black(2#)/黑色的湿摩擦牢度2级,83.7,87.3,19.6
麻混纺系列,合格品,Qualified Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,30#,+5元,89.1,92.9,20.9,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,黑色的湿摩擦牢度2级,黑色的湿摩擦牢度2级,83.7,87.3,19.6
麻混纺系列,一等品,First Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,1#,-2元,87.7,91.8,19.0,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,94.1,21.1
麻混纺系列,一等品,First Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"24#,50#,51#,52#,54#",+2元,91.8,96.4,20.1,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,94.1,21.1
麻混纺系列,一等品,First Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,"2#,3#,23#,40#,41#,46#,47#",+3元,93.0,97.5,20.3,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）/黑色的湿摩擦牢度2级,Reactive Black(2#)/黑色的湿摩擦牢度2级,,94.1,21.1
麻混纺系列,一等品,First Grade,6395,新麻,New Linen,31:62.8%棉 33.9%聚酯纤维 3.3%亚麻,31:62.8% Cotton 33.9% Polyester 3.3% Linen,160CM±5CM,160 cm ± 5 cm,140±5%,140 gsm ± 5%,30#,+5元,95.2,99.8,20.9,27.2,4.46,4.46 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,黑色的湿摩擦牢度2级,黑色的湿摩擦牢度2级,,94.1,21.1
麻混纺系列,合格品,Qualified Grade,6530,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,180±5%,180 gsm ± 5%,"2#,13#,23#,30#,35#,36#,38#",+3元,137.0,142.8,43.7,48.9,3.27,3.27 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),133.7,139.5,42.6
麻混纺系列,一等品,First Grade,6530,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,180±5%,180 gsm ± 5%,"2#,13#,23#,30#,35#,36#,38#",+3元,143.4,149.7,43.7,48.9,3.27,3.27 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,146.3,44.8
麻混纺系列,合格品,Qualified Grade,6531,兰精天丝麻,Lenzing Tencel Linen,22:46.9%莱赛尔 33%聚酯纤维 20.1%亚麻,22:46.9% Lyocell 33% Polyester 20.1% Linen,170CM±5CM,170 cm ± 5 cm,150±5%,150 gsm ± 5%,"28#,29#,33#,36#",+2元,120.7,125.9,32.1,38.0,3.92,3.92 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分,Stock fabric only/Multiple compositions,118.5,123.6,31.5
麻混纺系列,合格品,Qualified Grade,6531,兰精天丝麻,Lenzing Tencel Linen,22:46.9%莱赛尔 33%聚酯纤维 20.1%亚麻,22:46.9% Lyocell 33% Polyester 20.1% Linen,170CM±5CM,170 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,3#,8#,16#,19#,20#,21#",+3元,121.7,127.0,32.4,38.0,3.92,3.92 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),118.5,123.6,31.5
麻混纺系列,一等品,First Grade,6531,兰精天丝麻,Lenzing Tencel Linen,22:46.9%莱赛尔 33%聚酯纤维 20.1%亚麻,22:46.9% Lyocell 33% Polyester 20.1% Linen,170CM±5CM,170 cm ± 5 cm,150±5%,150 gsm ± 5%,"28#,29#,33#,36#",+2元,120.7,125.9,32.1,38.0,3.92,3.92 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分,Stock fabric only/Multiple compositions,,,
麻混纺系列,一等品,First Grade,6531,兰精天丝麻,Lenzing Tencel Linen,22:46.9%莱赛尔 33%聚酯纤维 20.1%亚麻,22:46.9% Lyocell 33% Polyester 20.1% Linen,170CM±5CM,170 cm ± 5 cm,150±5%,150 gsm ± 5%,"2#,3#,8#,16#,19#,20#,21#",+3元,121.7,127.0,32.4,38.0,3.92,3.92 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/多成分/活性黑（2#）,Stock fabric only/Multiple compositions/Reactive Black(2#),,,
麻混纺系列,合格品,Qualified Grade,6551,新麻,New Linen,70.3%棉 26%聚酯纤维 3.7%亚麻,70.3% Cotton 26% Polyester 3.7% Linen,165CM±5CM,165 cm ± 5 cm,200±5%,200 gsm ± 5%,"12#,15#",+2元,85.9,89.6,29.6,38.0,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,83.7,87.3,28.8
麻混纺系列,合格品,Qualified Grade,6551,新麻,New Linen,70.3%棉 26%聚酯纤维 3.7%亚麻,70.3% Cotton 26% Polyester 3.7% Linen,165CM±5CM,165 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,3#,17#,18#,19#,20#,24#",+3元,87.0,90.7,29.9,38.0,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),83.7,87.3,28.8
麻混纺系列,一等品,First Grade,6551,新麻,New Linen,70.3%棉 26%聚酯纤维 3.7%亚麻,70.3% Cotton 26% Polyester 3.7% Linen,165CM±5CM,165 cm ± 5 cm,200±5%,200 gsm ± 5%,"12#,15#",+2元,92.4,96.4,29.6,38.0,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,-,-,,94.1,31.1
麻混纺系列,一等品,First Grade,6551,新麻,New Linen,70.3%棉 26%聚酯纤维 3.7%亚麻,70.3% Cotton 26% Polyester 3.7% Linen,165CM±5CM,165 cm ± 5 cm,200±5%,200 gsm ± 5%,"2#,3#,17#,18#,19#,20#,24#",+3元,93.5,97.5,29.9,38.0,3.03,3.03 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,活性黑（2#）,Reactive Black(2#),,94.1,31.1
麻混纺系列,合格品,Qualified Grade,6591,-,Not specified,90%莱赛尔 10%亚麻,90% Lyocell 10% Linen,165CM±5CM,165 cm ± 5 cm,130±5%,130 gsm ± 5%,"9#,19#,20#,22#",+2元,110.9,115.7,24.8,32.6,4.66,4.66 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,108.7,113.4,24.3
麻混纺系列,合格品,Qualified Grade,6591,-,Not specified,90%莱赛尔 10%亚麻,90% Lyocell 10% Linen,165CM±5CM,165 cm ± 5 cm,130±5%,130 gsm ± 5%,"2#,15#",+3元,112.0,116.7,25.0,32.6,4.66,4.66 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),108.7,113.4,24.3
麻混纺系列,一等品,First Grade,6591,-,Not specified,90%莱赛尔 10%亚麻,90% Lyocell 10% Linen,165CM±5CM,165 cm ± 5 cm,130±5%,130 gsm ± 5%,"9#,19#,20#,22#",+2元,110.9,115.7,24.8,32.6,4.66,4.66 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
麻混纺系列,一等品,First Grade,6591,-,Not specified,90%莱赛尔 10%亚麻,90% Lyocell 10% Linen,165CM±5CM,165 cm ± 5 cm,130±5%,130 gsm ± 5%,"2#,15#",+3元,112.0,116.7,25.0,32.6,4.66,4.66 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
麻混纺系列,合格品,Qualified Grade,63019,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/45#:69%莱赛尔 24%亚麻 7%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 45#:69% Lyocell 24% Linen 7% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,13#,18#,23#,31#,36#,38#",+3元,137.0,142.8,53.5,59.8,2.67,2.67 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),133.7,139.5,52.3
麻混纺系列,合格品,Qualified Grade,63019,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/45#:69%莱赛尔 24%亚麻 7%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 45#:69% Lyocell 24% Linen 7% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,45#,+5元,139.1,145.1,54.3,59.8,2.67,2.67 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,133.7,139.5,52.3
麻混纺系列,一等品,First Grade,63019,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/45#:69%莱赛尔 24%亚麻 7%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 45#:69% Lyocell 24% Linen 7% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,13#,18#,23#,31#,36#,38#",+3元,143.4,149.7,53.5,59.8,2.67,2.67 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分/活性黑（2#）,Multiple compositions/Reactive Black(2#),,146.3,54.8
麻混纺系列,一等品,First Grade,63019,兰精天丝麻,Lenzing Tencel Linen,"24:62%莱赛尔 22%亚麻 9.4%聚酯纤维 6.6%氨纶/45#:69%莱赛尔 24%亚麻 7%氨纶/48,49,47,50:65.1%莱赛尔 27.9%亚麻 7%氨纶","24:62% Lyocell 22% Linen 9.4% Polyester 6.6% Spandex / 45#:69% Lyocell 24% Linen 7% Spandex / 48,49,47,50:65.1% Lyocell 27.9% Linen 7% Spandex",170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,45#,+5元,145.6,152.0,54.3,59.8,2.67,2.67 m/kg,1.0,0.0,1.0,ok,23.0,23 kg/roll,多成分,Multiple compositions,,146.3,54.8
麻混纺系列,合格品,Qualified Grade,63073,-,Not specified,75.2%莱赛尔 18.8%亚麻 6%氨纶,75.2% Lyocell 18.8% Linen 6% Spandex,170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"7#,10#,11#,17#",+2元,89.1,100.7,37.7,43.5,2.67,2.67 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,87.0,98.2,36.7
麻混纺系列,合格品,Qualified Grade,63073,-,Not specified,75.2%莱赛尔 18.8%亚麻 6%氨纶,75.2% Lyocell 18.8% Linen 6% Spandex,170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#",+3元,90.2,101.8,38.2,43.5,2.67,2.67 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),87.0,98.2,36.7
麻混纺系列,一等品,First Grade,63073,-,Not specified,75.2%莱赛尔 18.8%亚麻 6%氨纶,75.2% Lyocell 18.8% Linen 6% Spandex,170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"7#,10#,11#,17#",+2元,89.1,100.7,37.7,43.5,2.67,2.67 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,只能做现货,Stock fabric only,,,
麻混纺系列,一等品,First Grade,63073,-,Not specified,75.2%莱赛尔 18.8%亚麻 6%氨纶,75.2% Lyocell 18.8% Linen 6% Spandex,170CM±5CM,170 cm ± 5 cm,220±5%,220 gsm ± 5%,"2#,3#",+3元,90.2,101.8,38.2,43.5,2.67,2.67 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,只能做现货/活性黑（2#）,Stock fabric only/Reactive Black(2#),,,
麻混纺系列,合格品,Qualified Grade,3001,-,Not specified,70%棉 20%莱赛尔 10%亚麻,70% Cotton 20% Lyocell 10% Linen,170CM±5CM,170 cm ± 5 cm,230±5%,230 gsm ± 5%,无,无,,99.1,38.7,,,无,0.0,0.0,0.0,ok,,无,起订量200公斤/无色号明细/无法提取活性黑价格,MOQ 200 kg/No color-code details/Unable to extract Reactive Black price,,99.1,38.7
麻混纺系列,合格品,Qualified Grade,3016,-,Not specified,87.3%棉 9.2%聚酯纤维 3.5%氨纶,87.3% Cotton 9.2% Polyester 3.5% Spandex,170CM±5CM,170 cm ± 5 cm,290±5%,290 gsm ± 5%,无,无,,69.1,34.0,,,无,0.0,0.0,0.0,ok,,无,起订量200公斤/无色号明细/无法提取活性黑价格,MOQ 200 kg/No color-code details/Unable to extract Reactive Black price,,69.1,34.0
麻混纺系列,合格品,Qualified Grade,3068,-,Not specified,56.8%莱赛尔 26.1%腈纶 14.2%绵羊毛 2.9%氨纶,56.8% Lyocell 26.1% Acrylic 14.2% Sheep Wool 2.9% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,无,无,,129.1,46.0,,,无,0.0,0.0,0.0,ok,,无,起订量200公斤/无色号明细/无法提取活性黑价格/可做一等品,MOQ 200 kg/No color-code details/Unable to extract Reactive Black price/First Grade available,,129.1,46.0
麻混纺系列,一等品,First Grade,3068,-,Not specified,56.8%莱赛尔 26.1%腈纶 14.2%绵羊毛 2.9%氨纶,56.8% Lyocell 26.1% Acrylic 14.2% Sheep Wool 2.9% Spandex,155CM±5CM,155 cm ± 5 cm,230±5%,230 gsm ± 5%,无,无,,135.7,48.3,,,无,0.0,0.0,0.0,ok,,无,起订量200公斤/无色号明细/无法提取活性黑价格,MOQ 200 kg/No color-code details/Unable to extract Reactive Black price,,135.7,48.3
麻混纺系列,合格品,Qualified Grade,6326,钻石棉,Diamond Cotton,33%粘纤 33%棉 27.5%聚酯纤维 6.5%氨纶,33% Viscose 33% Cotton 27.5% Polyester 6.5% Spandex,170CM±5CM,170 cm ± 5 cm,260±5%,260 gsm ± 5%,20#,+1元,55.4,62.5,27.6,38.0,2.26,2.26 m/kg,1.0,2.0,3.0,ok,23.0,23 kg/roll,新面料/多成分,新面料/Multiple compositions,,62.5,27.6
